2.048,0.44868
2.056,0.44477
2.064,0.43891
2.072,0.43402
2.08,0.42815
2.088,0.42229
2.096,0.41447
2.104,0.40665
2.112,0.39687
2.12,0.3871
2.128,0.37634
2.136,0.36559
2.144,0.35386
2.152,0.34213
2.16,0.33138
2.168,0.3216
2.176,0.31281
2.184,0.30303
2.192,0.29521
2.2,0.28739
2.208,0.28055
2.216,0.2737
2.224,0.26784
2.232,0.26295
2.24,0.25904
2.248,0.25513
2.256,0.25318
2.264,0.25122
2.272,0.25024
2.28,0.25024
2.288,0.25122
2.296,0.2522
2.304,0.25318
2.312,0.25513
2.32,0.25611
2.328,0.25806
2.336,0.25904
2.344,0.26002
2.352,0.25904
2.36,0.25904
2.368,0.25709
2.376,0.25611
2.384,0.25415
2.392,0.2522
2.4,0.24927
2.408,0.24633
2.416,0.24145
2.424,0.23754
2.432,0.23265
2.44,0.22678
2.448,0.22092
2.456,0.21505
2.464,0.20821
2.472,0.20235
2.48,0.19648
2.488,0.19159
2.496,0.18768
2.504,0.1828
2.512,0.17889
2.52,0.17498
2.528,0.17107
2.536,0.16813
2.544,0.1652
2.552,0.16325
2.56,0.16129
2.568,0.15934
2.576,0.15836
2.584,0.15738
2.592,0.15543
2.6,0.15445
2.608,0.15347
2.616,0.15249
2.624,0.15152
2.632,0.15054
2.64,0.14956
2.648,0.14858
2.656,0.14761
2.664,0.14663
2.672,0.14467
2.68,0.14272
2.688,0.14076
2.696,0.13783
2.704,0.13392
2.712,0.13099
2.72,0.12708
2.728,0.12317
2.736,0.11828
2.744,0.11241
2.752,0.10557
2.76,0.098729
2.768,0.090909
2.776,0.083089
2.784,0.075269
2.792,0.066471
2.8,0.059629
2.808,0.052786
2.816,0.047898
2.824,0.042033
2.832,0.037146
2.84,0.032258
2.848,0.02737
2.856,0.02346
2.864,0.021505
2.872,0.01955
2.88,0.01955
2.888,0.01955
2.896,0.022483
2.904,0.026393
2.912,0.031281
2.92,0.037146
2.928,0.044966
2.936,0.052786
2.944,0.062561
2.952,0.072336
2.96,0.083089
2.968,0.093842
2.976,0.10459
2.984,0.11535
2.992,0.12708
3.0,0.13881
3.008,0.15249
3.016,0.1652
3.024,0.17693
3.032,0.18866
3.04,0.20039
3.048,0.21114
3.056,0.22287
3.064,0.2346
3.072,0.24731
3.08,0.26002
3.088,0.2737
3.096,0.28739
3.104,0.30108
3.112,0.31476
3.12,0.32747
3.128,0.3392
3.136,0.34995
3.144,0.3607
3.152,0.37243
3.16,0.38416
3.168,0.39687
3.176,0.40958
3.184,0.42033
3.192,0.43206
3.2,0.44184
3.208,0.45161
3.216,0.46237
3.224,0.4741
3.232,0.4868
3.24,0.49853
3.248,0.51222
3.256,0.5259
3.264,0.53959
3.272,0.55425
3.28,0.56696
3.288,0.57967
3.296,0.59238
3.304,0.60508
3.312,0.61877
3.32,0.63245
3.328,0.64614
3.336,0.6608
3.344,0.67449
3.352,0.68719
3.36,0.69892
3.368,0.71065
3.376,0.72141
3.384,0.73314
3.392,0.74389
3.4,0.75562
3.408,0.76735
3.416,0.7781
3.424,0.78886
3.432,0.80059
3.44,0.81036
3.448,0.82014
3.456,0.82991
3.464,0.83969
3.472,0.85142
3.48,0.86217
3.488,0.87488
3.496,0.88759
3.504,0.89932
3.512,0.91202
3.52,0.92278
3.528,0.93451
3.536,0.94721
3.544,0.95992
3.552,0.97458
3.56,0.98827
3.568,0.99413
3.576,1.0
3.584,1.0
3.592,1.0
3.6,1.0
3.608,1.0
3.616,1.0
3.624,1.0
3.632,1.0
3.64,1.0
3.648,1.0
3.656,1.0
3.664,1.0
3.672,1.0
3.68,1.0
3.688,1.0
3.696,1.0
3.704,1.0
3.712,1.0
3.72,1.0
3.728,1.0
3.736,1.0
3.744,1.0
3.752,1.0
3.76,1.0
3.768,1.0
3.776,1.0
3.784,1.0
3.792,1.0
3.8,1.0
3.808,1.0
3.816,1.0
3.824,1.0
3.832,1.0
3.84,1.0
3.848,1.0
3.856,1.0
3.864,1.0
3.872,1.0
3.88,1.0
3.888,1.0
3.896,1.0
3.904,1.0
3.912,1.0
3.92,0.99218
3.928,0.98338
3.936,0.96188
3.944,0.94037
3.952,0.91496
3.96,0.89052
3.968,0.86217
3.976,0.8348
3.984,0.80938
3.992,0.78299
4.0,0.75855
4.008,0.73412
4.016,0.7087
4.024,0.68328
4.032,0.65689
4.04,0.6305
4.048,0.60508
4.056,0.57869
4.064,0.55425
4.072,0.52981
4.08,0.50831
4.088,0.4868
4.096,0.46823
4.104,0.44868
4.112,0.43304
4.12,0.41642
4.128,0.40274
4.136,0.38807
4.144,0.37732
4.152,0.36657
4.16,0.35777
4.168,0.34995
4.176,0.34311
4.184,0.33627
4.192,0.33138
4.2,0.32649
4.208,0.32356
4.216,0.32063
4.224,0.31867
4.232,0.31672
4.24,0.31476
4.248,0.31281
4.256,0.31183
4.264,0.31085
4.272,0.3089
4.28,0.30792
4.288,0.30596
4.296,0.30401
4.304,0.30303
4.312,0.30205
4.32,0.3001
4.328,0.29912
4.336,0.29814
4.344,0.29619
4.352,0.29521
4.36,0.29326
4.368,0.29326
4.376,0.29326
4.384,0.29423
4.392,0.29521
4.4,0.29619
4.408,0.29717
4.416,0.29912
4.424,0.30108
4.432,0.30401
4.44,0.30792
4.448,0.31281
4.456,0.31672
4.464,0.3216
4.472,0.32551
4.48,0.32942
4.488,0.33333
4.496,0.33822
4.504,0.34311
4.512,0.348
4.52,0.35288
4.528,0.35679
4.536,0.3607
4.544,0.36364
4.552,0.36657
4.56,0.36755
4.568,0.3695
4.576,0.3695
4.584,0.37048
4.592,0.36852
4.6,0.36657
4.608,0.36266
4.616,0.35875
4.624,0.35484
4.632,0.35093
4.64,0.34604
4.648,0.34115
4.656,0.33333
4.664,0.32649
4.672,0.31672
4.68,0.30694
4.688,0.29521
4.696,0.28446
4.704,0.27175
4.712,0.26002
4.72,0.24927
4.728,0.23851
4.736,0.22874
4.744,0.21896
4.752,0.20919
4.76,0.20039
4.768,0.19159
4.776,0.1828
4.784,0.17595
4.792,0.16911
4.8,0.16325
4.808,0.15836
4.816,0.15347
4.824,0.14956
4.832,0.14663
4.84,0.14272
4.848,0.13978
4.856,0.13685
4.864,0.13392
4.872,0.13099
4.88,0.12805
4.888,0.12512
4.896,0.12219
4.904,0.11926
4.912,0.11437
4.92,0.11046
4.928,0.10557
4.936,0.099707
4.944,0.095797
4.952,0.090909
4.96,0.086022
4.968,0.082111
4.976,0.076246
4.984,0.070381
4.992,0.062561
5.0,0.054741
5.008,0.047898
5.016,0.040078
5.024,0.033236
5.032,0.026393
5.04,0.021505
5.048,0.01564
5.056,0.01173
5.064,0.0078201
5.072,0.0058651
5.08,0.0029325
5.088,0.0029325
5.096,0.001955
5.104,0.0029325
5.112,0.0039101
5.12,0.0058651
5.128,0.0087977
5.136,0.012708
5.144,0.017595
5.152,0.024438
5.16,0.031281
5.168,0.040078
5.176,0.049853
5.184,0.061584
5.192,0.073314
5.2,0.084066
5.208,0.095797
5.216,0.10753
5.224,0.11926
5.232,0.13294
5.24,0.14663
5.248,0.16031
5.256,0.17498
5.264,0.18768
5.272,0.20137
5.28,0.2131
5.288,0.22483
5.296,0.23754
5.304,0.25024
5.312,0.26295
5.32,0.27566
5.328,0.28935
5.336,0.30205
5.344,0.31574
5.352,0.32942
5.36,0.34115
5.368,0.35386
5.376,0.36461
5.384,0.37634
5.392,0.38807
5.4,0.40078
5.408,0.41349
5.416,0.42717
5.424,0.43988
5.432,0.45161
5.44,0.46432
5.448,0.47605
5.456,0.48974
5.464,0.50244
5.472,0.51711
5.48,0.53275
5.488,0.54839
5.496,0.56403
5.504,0.57967
5.512,0.59629
5.52,0.60997
5.528,0.62463
5.536,0.63734
5.544,0.65005
5.552,0.66373
5.56,0.67742
5.568,0.69208
5.576,0.70772
5.584,0.72043
5.592,0.73412
5.6,0.74682
5.608,0.76051
5.616,0.77419
5.624,0.78788
5.632,0.80254
5.64,0.81818
5.648,0.83382
5.656,0.84946
5.664,0.86608
5.672,0.88172
5.68,0.89638
5.688,0.91105
5.696,0.92473
5.704,0.93744
5.712,0.9521
5.72,0.96676
5.728,0.98143
5.736,0.99707
5.744,0.99804
5.752,1.0
5.76,1.0
5.768,1.0
5.776,1.0
5.784,1.0
5.792,1.0
5.8,1.0
5.808,1.0
5.816,1.0
5.824,1.0
5.832,1.0
5.84,1.0
5.848,1.0
5.856,1.0
5.864,1.0
5.872,1.0
5.88,1.0
5.888,1.0
5.896,1.0
5.904,1.0
5.912,1.0
5.92,1.0
5.928,1.0
5.936,1.0
5.944,1.0
5.952,1.0
5.96,1.0
5.968,1.0
5.976,1.0
5.984,1.0
5.992,1.0
6.0,1.0
6.008,1.0
6.016,1.0
6.024,1.0
6.032,1.0
6.04,1.0
6.048,1.0
6.056,1.0
6.064,1.0
6.072,1.0
6.08,0.98338
6.088,0.96676
6.096,0.94624
6.104,0.92669
6.112,0.9042
6.12,0.88172
6.128,0.85826
6.136,0.8348
6.144,0.81036
6.152,0.7869
6.16,0.76442
6.168,0.74194
6.176,0.72239
6.184,0.70186
6.192,0.68133
6.2,0.66178
6.208,0.64223
6.216,0.62268
6.224,0.60508
6.232,0.58749
6.24,0.57283
6.248,0.55718
6.256,0.5435
6.264,0.52981
6.272,0.51711
6.28,0.50342
6.288,0.49267
6.296,0.48192
6.304,0.47312
6.312,0.46432
6.32,0.4565
6.328,0.44966
6.336,0.44282
6.344,0.43695
6.352,0.43206
6.36,0.42717
6.368,0.42326
6.376,0.41935
6.384,0.41642
6.392,0.41349
6.4,0.41056
6.408,0.4086
6.416,0.40762
6.424,0.40567
6.432,0.40567
6.44,0.40469
6.448,0.40469
6.456,0.40567
6.464,0.40567
6.472,0.40665
6.48,0.40665
6.488,0.40665
6.496,0.40665
6.504,0.40665
6.512,0.40567
6.52,0.40469
6.528,0.40274
6.536,0.40078
6.544,0.39785
6.552,0.39492
6.56,0.39101
6.568,0.38807
6.576,0.38221
6.584,0.37732
6.592,0.3695
6.6,0.36266
6.608,0.35386
6.616,0.34604
6.624,0.33627
6.632,0.32747
6.64,0.31965
6.648,0.31085
6.656,0.30303
6.664,0.29619
6.672,0.28935
6.68,0.28348
6.688,0.27761
6.696,0.27273
6.704,0.26882
6.712,0.26588
6.72,0.26295
6.728,0.261
6.736,0.26002
6.744,0.25904
6.752,0.25904
6.76,0.25904
6.768,0.25806
6.776,0.25806
6.784,0.25806
6.792,0.25806
6.8,0.25709
6.808,0.25611
6.816,0.25513
6.824,0.25415
6.832,0.25024
6.84,0.24731
6.848,0.2434
6.856,0.23949
6.864,0.2346
6.872,0.23069
6.88,0.22581
6.888,0.22092
6.896,0.21505
6.904,0.21017
6.912,0.20235
6.92,0.1955
6.928,0.18866
6.936,0.18182
6.944,0.17498
6.952,0.16716
6.96,0.16129
6.968,0.1564
6.976,0.15152
6.984,0.14761
6.992,0.1437
7.0,0.14076
7.008,0.13783
7.016,0.1349
7.024,0.13392
7.032,0.13196
7.04,0.13099
7.048,0.13099
7.056,0.13099
7.064,0.13196
7.072,0.13294
7.08,0.13392
7.088,0.1349
7.096,0.13587
7.104,0.13587
7.112,0.13685
7.12,0.13685
7.128,0.13685
7.136,0.13685
7.144,0.13685
7.152,0.13587
7.16,0.1349
7.168,0.13294
7.176,0.13099
7.184,0.12805
7.192,0.1261
7.2,0.12414
7.208,0.12121
7.216,0.1173
7.224,0.11339
7.232,0.10753
7.24,0.10264
7.248,0.095797
7.256,0.089932
7.264,0.082111
7.272,0.075269
7.28,0.069404
7.288,0.063539
7.296,0.059629
7.304,0.055718
7.312,0.051808
7.32,0.048876
7.328,0.045943
7.336,0.043011
7.344,0.041056
7.352,0.039101
7.36,0.038123
7.368,0.037146
7.376,0.036168
7.384,0.036168
7.392,0.036168
7.4,0.036168
7.408,0.037146
7.416,0.038123
7.424,0.040078
7.432,0.042033
7.44,0.044966
7.448,0.047898
7.456,0.051808
7.464,0.055718
7.472,0.060606
7.48,0.065494
7.488,0.071359
7.496,0.077224
7.504,0.083089
7.512,0.089932
7.52,0.096774
7.528,0.10264
7.536,0.11144
7.544,0.12023
7.552,0.13001
7.56,0.14076
7.568,0.15249
7.576,0.1652
7.584,0.17889
7.592,0.19257
7.6,0.20528
7.608,0.21896
7.616,0.23069
7.624,0.2434
7.632,0.25806
7.64,0.27175
7.648,0.28641
7.656,0.30205
7.664,0.31574
7.672,0.32942
7.68,0.34311
7.688,0.35582
7.696,0.37048
7.704,0.38514
7.712,0.40078
7.72,0.41642
7.728,0.43304
7.736,0.44868
7.744,0.46628
7.752,0.48289
7.76,0.49756
7.768,0.5132
7.776,0.52688
7.784,0.54154
7.792,0.55425
7.8,0.56794
7.808,0.58065
7.816,0.59335
7.824,0.60411
7.832,0.61486
7.84,0.62463
7.848,0.63343
7.856,0.64223
7.864,0.65103
7.872,0.65885
7.88,0.66764
7.888,0.67644
7.896,0.68524
7.904,0.69404
7.912,0.70381
7.92,0.71359
7.928,0.72239
7.936,0.73216
7.944,0.74194
7.952,0.75269
7.96,0.76442
7.968,0.77713
7.976,0.78983
7.984,0.80254
7.992,0.81525
8.0,0.82796
8.008,0.84066
8.016,0.85435
8.024,0.86804
8.032,0.8827
8.04,0.89736
8.048,0.913
8.056,0.92864
8.064,0.94526
8.072,0.9609
8.08,0.97556
8.088,0.98925
8.096,0.99511
8.104,1.0
8.112,1.0
8.12,1.0
8.128,1.0
8.136,1.0
8.144,1.0
8.152,1.0
8.16,1.0
8.168,1.0
8.176,1.0
8.184,1.0
8.192,1.0
8.2,1.0
8.208,1.0
8.216,1.0
8.224,1.0
8.232,1.0
8.24,1.0
8.248,1.0
8.256,1.0
8.264,1.0
8.272,1.0
8.28,1.0
8.288,1.0
8.296,1.0
8.304,1.0
8.312,1.0
8.32,1.0
8.328,1.0
8.336,1.0
8.344,1.0
8.352,1.0
8.36,1.0
8.368,1.0
8.376,1.0
8.384,1.0
8.392,1.0
8.4,1.0
8.408,1.0
8.416,1.0
8.424,1.0
8.432,1.0
8.44,1.0
8.448,1.0
8.456,1.0
8.464,1.0
8.472,1.0
8.48,1.0
8.488,1.0
8.496,0.97458
8.504,0.94819
8.512,0.91496
8.52,0.88172
8.528,0.84751
8.536,0.81232
8.544,0.7781
8.552,0.74389
8.56,0.71359
8.568,0.68328
8.576,0.65689
8.584,0.6305
8.592,0.60704
8.6,0.58358
8.608,0.56207
8.616,0.54057
8.624,0.52297
8.632,0.50538
8.64,0.48974
8.648,0.47507
8.656,0.46334
8.664,0.45064
8.672,0.44086
8.68,0.43109
8.688,0.42326
8.696,0.41544
8.704,0.4086
8.712,0.40176
8.72,0.39589
8.728,0.39003
8.736,0.38416
8.744,0.37928
8.752,0.37341
8.76,0.36755
8.768,0.36168
8.776,0.35582
8.784,0.34995
8.792,0.34506
8.8,0.34018
8.808,0.33529
8.816,0.3304
8.824,0.32551
8.832,0.3216
8.84,0.31672
8.848,0.31281
8.856,0.30987
8.864,0.30792
8.872,0.30596
8.88,0.30499
8.888,0.30401
8.896,0.30401
8.904,0.30401
8.912,0.30499
8.92,0.30596
8.928,0.30792
8.936,0.30987
8.944,0.31281
8.952,0.31476
8.96,0.31867
8.968,0.3216
8.976,0.32551
8.984,0.32942
8.992,0.33431
9.0,0.3392
9.008,0.34409
9.016,0.348
9.024,0.35288
9.032,0.35777
9.04,0.3607
9.048,0.36461
9.056,0.36755
9.064,0.3695
9.072,0.37048
9.08,0.37146
9.088,0.37048
9.096,0.37048
9.104,0.36852
9.112,0.36657
9.12,0.36461
9.128,0.36168
9.136,0.35582
9.144,0.35093
9.152,0.34311
9.16,0.33529
9.168,0.32649
9.176,0.31769
9.184,0.30792
9.192,0.29912
9.2,0.28935
9.208,0.28055
9.216,0.27273
9.224,0.26393
9.232,0.25611
9.24,0.24829
9.248,0.24047
9.256,0.23363
9.264,0.22776
9.272,0.2219
9.28,0.21799
9.288,0.21408
9.296,0.20919
9.304,0.2043
9.312,0.19941
9.32,0.1955
9.328,0.18964
9.336,0.18475
9.344,0.17986
9.352,0.17498
9.36,0.17009
9.368,0.1652
9.376,0.16129
9.384,0.1564
9.392,0.15054
9.4,0.14565
9.408,0.13881
9.416,0.13294
9.424,0.12708
9.432,0.12121
9.44,0.11535
9.448,0.10948
9.456,0.10362
9.464,0.097752
9.472,0.091887
9.48,0.086022
9.488,0.080156
9.496,0.074291
9.504,0.069404
9.512,0.064516
9.52,0.061584
9.528,0.057674
9.536,0.054741
9.544,0.052786
9.552,0.051808
9.56,0.049853
9.568,0.049853
9.576,0.049853
9.584,0.050831
9.592,0.050831
9.6,0.051808
9.608,0.053763
9.616,0.053763
9.624,0.054741
9.632,0.054741
9.64,0.054741
9.648,0.053763
9.656,0.052786
9.664,0.050831
9.672,0.049853
9.68,0.047898
9.688,0.045943
9.696,0.043011
9.704,0.040078
9.712,0.036168
9.72,0.032258
9.728,0.028348
9.736,0.02346
9.744,0.020528
9.752,0.016618
9.76,0.014663
9.768,0.012708
9.776,0.01173
9.784,0.010753
9.792,0.0097752
9.8,0.0097752
9.808,0.012708
9.816,0.01564
9.824,0.020528
9.832,0.025415
9.84,0.032258
9.848,0.039101
9.856,0.047898
9.864,0.055718
9.872,0.068426
9.88,0.080156
9.888,0.094819
9.896,0.11046
9.904,0.12512
9.912,0.14076
9.92,0.1564
9.928,0.17204
9.936,0.19062
9.944,0.21017
9.952,0.23167
9.96,0.25318
9.968,0.27566
9.976,0.29912
9.984,0.3216
9.992,0.34409
10.0,0.36364
10.008,0.38416
10.016,0.40176
10.024,0.41935
10.032,0.43597
10.04,0.45259
10.048,0.46921
10.056,0.48485
10.064,0.49756
10.072,0.51124
10.08,0.52297
10.088,0.5347
10.096,0.54545
10.104,0.55718
10.112,0.56794
10.12,0.57967
10.128,0.5914
10.136,0.60313
10.144,0.61584
10.152,0.62854
10.16,0.6393
10.168,0.65005
10.176,0.6608
10.184,0.67155
10.192,0.68426
10.2,0.69697
10.208,0.71065
10.216,0.72532
10.224,0.73803
10.232,0.75171
10.24,0.76442
10.248,0.77713
10.256,0.79277
10.264,0.80841
10.272,0.826
10.28,0.8436
10.288,0.86217
10.296,0.88074
10.304,0.89932
10.312,0.91887
10.32,0.93548
10.328,0.9521
10.336,0.96676
10.344,0.98143
10.352,0.99022
10.36,1.0
10.368,1.0
10.376,1.0
10.384,1.0
10.392,1.0
10.4,1.0
10.408,1.0
10.416,1.0
10.424,1.0
10.432,1.0
10.44,1.0
10.448,1.0
10.456,1.0
10.464,1.0
10.472,1.0
10.48,1.0
10.488,1.0
10.496,1.0
10.504,1.0
10.512,1.0
10.52,1.0
10.528,1.0
10.536,1.0
10.544,1.0
10.552,1.0
10.56,1.0
10.568,1.0
10.576,1.0
10.584,1.0
10.592,1.0
10.6,1.0
10.608,1.0
10.616,1.0
10.624,1.0
10.632,1.0
10.64,1.0
10.648,1.0
10.656,1.0
10.664,1.0
10.672,1.0
10.68,1.0
10.688,1.0
10.696,1.0
10.704,1.0
10.712,1.0
10.72,1.0
10.728,1.0
10.736,1.0
10.744,1.0
10.752,1.0
10.76,1.0
10.768,1.0
10.776,1.0
10.784,0.99413
10.792,0.98729
10.8,0.96579
10.808,0.9433
10.816,0.92278
10.824,0.90323
10.832,0.88172
10.84,0.86119
10.848,0.84066
10.856,0.81916
10.864,0.80059
10.872,0.78201
10.88,0.76442
10.888,0.7478
10.896,0.73118
10.904,0.71554
10.912,0.6999
10.92,0.68426
10.928,0.66862
10.936,0.65396
10.944,0.63832
10.952,0.62366
10.96,0.60997
10.968,0.59629
10.976,0.5826
10.984,0.56989
10.992,0.55621
11.0,0.54154
11.008,0.52688
11.016,0.51124
11.024,0.49658
11.032,0.48192
11.04,0.46823
11.048,0.45455
11.056,0.44086
11.064,0.4262
11.072,0.41153
11.08,0.39687
11.088,0.38319
11.096,0.37048
11.104,0.35777
11.112,0.34604
11.12,0.33627
11.128,0.32649
11.136,0.31867
11.144,0.31085
11.152,0.30694
11.16,0.30205
11.168,0.3001
11.176,0.29814
11.184,0.29814
11.192,0.29717
11.2,0.29717
11.208,0.29717
11.216,0.29912
11.224,0.30205
11.232,0.30499
11.24,0.3089
11.248,0.31281
11.256,0.31574
11.264,0.31769
11.272,0.32063
11.28,0.3216
11.288,0.32356
11.296,0.32454
11.304,0.32551
11.312,0.32551
11.32,0.32551
11.328,0.32356
11.336,0.32258
11.344,0.32063
11.352,0.31965
11.36,0.31769
11.368,0.31574
11.376,0.31281
11.384,0.31085
11.392,0.30694
11.4,0.30401
11.408,0.30205
11.416,0.29912
11.424,0.29717
11.432,0.29521
11.44,0.29423
11.448,0.29228
11.456,0.2913
11.464,0.29032
11.472,0.28935
11.48,0.28837
11.488,0.28739
11.496,0.28641
11.504,0.28641
11.512,0.28543
11.52,0.28446
11.528,0.28446
11.536,0.28348
11.544,0.2825
11.552,0.28055
11.56,0.27957
11.568,0.27566
11.576,0.27273
11.584,0.26784
11.592,0.26295
11.6,0.25806
11.608,0.25318
11.616,0.24731
11.624,0.24145
11.632,0.23363
11.64,0.22581
11.648,0.21799
11.656,0.20919
11.664,0.20137
11.672,0.19257
11.68,0.18475
11.688,0.17791
11.696,0.16813
11.704,0.15934
11.712,0.14956
11.72,0.13978
11.728,0.13001
11.736,0.12023
11.744,0.11144
11.752,0.10362
11.76,0.096774
11.768,0.089932
11.776,0.085044
11.784,0.081134
11.792,0.078201
11.8,0.075269
11.808,0.073314
11.816,0.072336
11.824,0.071359
11.832,0.071359
11.84,0.071359
11.848,0.071359
11.856,0.071359
11.864,0.071359
11.872,0.070381
11.88,0.070381
11.888,0.069404
11.896,0.068426
11.904,0.067449
11.912,0.066471
11.92,0.064516
11.928,0.063539
11.936,0.062561
11.944,0.060606
11.952,0.058651
11.96,0.056696
11.968,0.054741
11.976,0.052786
11.984,0.049853
11.992,0.047898
12.0,0.045943
12.008,0.043988
12.016,0.042033
12.024,0.041056
12.032,0.039101
12.04,0.037146
12.048,0.036168
12.056,0.035191
12.064,0.035191
12.072,0.035191
12.08,0.035191
12.088,0.036168
12.096,0.037146
12.104,0.038123
12.112,0.040078
12.12,0.043011
12.128,0.045943
12.136,0.048876
12.144,0.052786
12.152,0.056696
12.16,0.061584
12.168,0.066471
12.176,0.072336
12.184,0.079179
12.192,0.086999
12.2,0.094819
12.208,0.10362
12.216,0.11241
12.224,0.12219
12.232,0.13196
12.24,0.14174
12.248,0.15152
12.256,0.16031
12.264,0.16911
12.272,0.17889
12.28,0.18768
12.288,0.19746
12.296,0.20626
12.304,0.21505
12.312,0.22483
12.32,0.23265
12.328,0.24145
12.336,0.25122
12.344,0.26197
12.352,0.27273
12.36,0.28348
12.368,0.29619
12.376,0.3089
12.384,0.3216
12.392,0.33529
12.4,0.34897
12.408,0.36168
12.416,0.37537
12.424,0.38807
12.432,0.40274
12.44,0.41838
12.448,0.43402
12.456,0.45064
12.464,0.46628
12.472,0.48192
12.48,0.49658
12.488,0.51124
12.496,0.52688
12.504,0.54252
12.512,0.55914
12.52,0.57576
12.528,0.5914
12.536,0.60802
12.544,0.62463
12.552,0.64027
12.56,0.65494
12.568,0.66862
12.576,0.68133
12.584,0.69404
12.592,0.70674
12.6,0.71945
12.608,0.73216
12.616,0.74487
12.624,0.7566
12.632,0.76833
12.64,0.78006
